UID;REALIP;STTS;TARIF_INT;PRICE_INT;DATE_OFF
10171030;;0;Интернет 2015;399;
10095873;;0;Снова вместе 70;350;
10031006;;0;Снова вместе 50;300;
10080143;;0;Снова вместе 70;350;
10171188;;0;Интернет;400;
10171193;;0;Интернет 2015;399;
10142489;;0;Снова вместе 70;350;
10061885;;0;Снова вместе 50;300;
10039460;;0;Снова вместе 50;300;
10171191;;0;Интернет 2015;399;
10170897;;0;Снова вместе 50;300;
10004320;;0;Интернет 2015;399;
10171196;;0;Интернет 2015;399;
10026717;;0;Снова вместе 50;300;
10032013;;0;Интернет 2015;399;
10037787;;0;Интернет 2015;399;
10041649;;0;Снова вместе 50;300;
10171070;;0;Снова вместе 50;300;
10170826;;0;Снова вместе 50;300;
10144133;;0;Снова вместе 70;350;
10171119;;0;Интернет 2015;399;
10170505;;0;Интернет 2015;399;
10096195;;0;Снова вместе 50;300;
10171111;;0;Снова вместе 50;300;
10171127;;0;Снова вместе 70;350;
10082751;;0;Снова вместе 50;300;
10086498;;0;Специальный 50;250;
10171105;;0;Интернет 2015;399;
10170943;;0;Снова вместе 50;300;
10033619;;0;Снова вместе 50;300;
10130003;;0;Снова вместе 50;300;
10065407;;0;Снова вместе 70;350;
10156590;;0;Интернет 2015;399;
10171051;;0;Снова вместе 50;300;
10039865;;0;Снова вместе 50;300;
10171029;;0;Снова вместе 50;300;
10155246;;0;Специальный 50;250;
10171064;;0;Снова вместе 50;300;
10171059;;0;Снова вместе 70;350;
10170967;;0;Интернет 2015;399;
10168875;;0;Снова вместе 50;300;
10111569;;0;Снова вместе 50;300;
10142556;91.192.62.185;0;Снова вместе 70;350;
10032294;;0;Снова вместе 50;300;
10171067;;0;Интернет 2015;399;
10147981;;0;Снова вместе 70;350;
10091989;;0;Интернет;400;
10026241;;0;Снова вместе 50;300;
10126300;;0;Снова вместе 70;350;
10171044;;0;Снова вместе 70;350;
10151923;;0;Снова вместе 70;350;
10171009;;0;Снова вместе 70;350;
10094116;;0;Снова вместе 70;350;
10171052;;0;Любимый Абонент 70;350;
10171018;;0;Интернет 2015;399;
10061032;;0;Интернет 2015;399;
10044849;;0;Снова вместе 70;350;
10138921;;0;Специальный 50;250;
10145849;;0;Снова вместе 70;350;
10170793;;0;Снова вместе 50;300;
10170947;;0;Снова вместе 70;350;
10133128;;0;Специальный 50;250;
10077011;;0;Интернет 2015;399;
10062969;;0;Интернет 2015;399;
10169906;;0;Снова вместе 50;300;
10031697;;0;Интернет 2015;399;
10170428;;0;Снова вместе 50;300;
10162226;;0;Интернет 2015;399;
10170959;;0;Снова вместе 70;350;
10020839;;0;Снова вместе 50;300;
10170991;;0;Снова вместе 70;350;
10170999;;0;Интернет 2015;399;
10158430;;0;Интернет 2015;399;
10170977;;0;Служебный 200;200;
10170948;;0;Снова вместе 70;350;
10027798;;0;Интернет 2015;399;
10031253;;0;Снова вместе 50;300;
10171007;;0;Снова вместе 70;350;
10170987;;0;Снова вместе 70;350;
10031439;;0;Любимый Абонент 70;350;
10164578;;0;Снова вместе 70;350;
10034064;;0;Снова вместе 50;300;
10033737;;0;Интернет 2015;399;
10170810;;0;Снова вместе 70;350;
10045359;;0;Снова вместе 50;300;
10043592;;0;Снова вместе 70;350;
10170877;;0;Снова вместе 70;350;
10170818;;0;Снова вместе 50;300;
10059993;;0;Интернет 2015;399;
10109995;;0;Снова вместе 50;300;
10170953;;0;Снова вместе 50;300;
10170902;;0;Интернет 2015;399;
10096031;;0;Специальный 50;250;
10040840;;0;Снова вместе 70;350;
10036617;;0;Снова вместе 50;300;
10061498;;0;Снова вместе 50;300;
10093588;;0;Снова вместе 50;300;
10170930;;0;Интернет 2015;399;
10026223;;0;Специальный 50;250;
10170924;;0;Интернет 2015;399;
10043993;;0;Снова вместе 50;300;
10170889;;0;Интернет 2015;399;
10170940;;0;Интернет 2015;399;
10087859;;0;Интернет 2015;399;
10170928;;0;Интернет 2015;399;
10170942;;0;Снова вместе 70;350;
10170884;;0;Интернет 2015;399;
10170941;;0;Снова вместе 50;300;
10170921;;0;Снова вместе 70;350;
10170869;;0;Снова вместе 50;300;
10110963;;0;Специальный 50;250;
10170878;;0;Интернет 2015;399;
10160218;;0;Специальный 50;250;
10055592;;0;Специальный 70;350;
10072579;;0;Снова вместе 50;300;
10170854;;0;Интернет 2015;399;
10170808;;0;Снова вместе 70;350;
10078213;;0;Снова вместе 50;300;
10143841;;0;Снова вместе 70;350;
10170551;;0;Снова вместе 50;300;
10042921;;0;Снова вместе 50;300;
10170868;;0;Интернет 2015;399;
10170865;;0;Снова вместе 50;300;
10092687;;0;Снова вместе 50;300;
10170867;;0;Снова вместе 70;350;
10170829;;0;Интернет 2015;399;
10043762;;0;Снова вместе 70;350;
10167300;;0;Снова вместе 70;350;
10170866;;0;Интернет 2015;399;
10101105;;0;Снова вместе 50;300;
10076697;;0;Снова вместе 50;300;
10170871;;0;Снова вместе 50;300;
10170718;;0;Снова вместе 50;300;
10036380;;0;Снова вместе 70;350;
10170397;;0;Интернет 2015;399;
10170563;;0;Снова вместе 70;350;
10170833;;0;Интернет 2015;399;
10170740;;0;Снова вместе 70;350;
10170797;;0;Снова вместе 50;300;
10170801;;0;Снова вместе 50;300;
10170820;;0;Снова вместе 50;300;
10066069;;0;Снова вместе 50;300;
10021789;;0;Снова вместе 50;300;
10097136;;0;Снова вместе 50;300;
10170759;;0;Снова вместе 50;300;
10034172;;0;Специальный 50;250;
10170844;;0;Снова вместе 70;350;
10170815;;0;Снова вместе 70;350;
10170838;;0;Снова вместе 70;350;
10170822;;0;Снова вместе 70;350;
10021277;;0;Интернет 2015;399;
10170828;;0;Интернет 2015;399;
10125863;;0;Интернет 2015;399;
10170753;;0;Снова вместе 70;350;
10072276;;0;Снова вместе 70;350;
10170795;;0;Снова вместе 70;350;
10169713;;0;Снова вместе 70;350;
10170564;;0;Снова вместе 70;350;
10170643;;0;Снова вместе 70;350;
10170281;;0;Интернет 2015;399;
10170765;;0;Интернет 2015;399;
10086637;;0;Снова вместе 70;350;
10170736;;0;Снова вместе 50;300;
10059226;;0;Специальный 50;250;
10170524;;0;Снова вместе 50;300;
10170771;;0;Интернет 2015;399;
10170766;;0;Интернет 2015;399;
10144026;;0;Снова вместе 50;300;
10017299;;0;Специальный 50;250;
10170751;;0;Интернет 2015;399;
10170685;;0;Снова вместе 50;300;
10170749;;0;Снова вместе 50;300;
10038762;;0;Снова вместе 70;350;
10170333;;0;Снова вместе 70;350;
10169668;;0;Снова вместе 50;300;
10170448;;0;Снова вместе 70;350;
10158837;;0;Снова вместе 70;350;
10030963;;0;Снова вместе 50;300;
10170691;;0;Снова вместе 50;300;
10170746;;0;Снова вместе 50;300;
10170526;;0;Снова вместе 50;300;
10142613;;0;Специальный 50;250;
10133656;;0;Интернет 2015;399;
10170712;;0;Снова вместе 50;300;
10008302;;0;Специальный 50;250;
10170434;;0;Снова вместе 50;300;
10170715;;0;Интернет 2015;399;
10055963;;0;Снова вместе 70;350;
10071056;;0;Снова вместе 50;300;
10123194;;0;Снова вместе 50;300;
10170627;;0;Интернет 2015;399;
10170745;;0;Интернет 2015;399;
10085669;;0;Снова вместе 70;350;
10058779;;0;Интернет 2015;399;
10170581;;0;Интернет 2015;399;
10148233;;0;Интернет 2015;399;
10039440;;0;Снова вместе 50;300;
10170629;;0;Снова вместе 70;350;
10096159;;0;Интернет 2015;399;
10115647;;0;Снова вместе 50;300;
10160597;;0;Снова вместе 50;300;
10170664;;0;Интернет 2015;399;
10170565;;0;Снова вместе 70;350;
10170681;;0;Интернет 2015;399;
10170605;;0;Снова вместе 70;350;
10029503;;0;Снова вместе 50;300;
10150198;;0;Снова вместе 50;300;
10170668;;0;Специальный 50;250;
10170555;;0;Снова вместе 70;350;
10035153;;0;Интернет 2015;399;
10170576;;0;Интернет 2015;399;
10170622;;0;Снова вместе 50;300;
10170600;;0;Снова вместе 70;350;
10170132;;0;Снова вместе 50;300;
10125778;;0;Снова вместе 50;300;
10170615;;0;Снова вместе 70;350;
10170624;;0;Интернет 2015;399;
10075695;;0;Интернет 2015;399;
10170603;;0;Снова вместе 50;300;
10114541;;0;Снова вместе 50;300;
10170467;;0;Снова вместе 70;350;
10170558;;0;Интернет 2015;399;
10170383;;0;Снова вместе 50;300;
10170570;;0;Интернет 2015;399;
10170250;;0;Интернет 2015;399;
10157493;;0;Интернет 2015;399;
10170583;;0;Снова вместе 70;350;
10170567;;0;Снова вместе 70;350;
10087226;;0;Снова вместе 70;350;
10170554;;0;Интернет 2015;399;
10170548;;0;Снова вместе 70;350;
10170536;;0;Интернет 2015;399;
10170372;;0;Интернет 2015;399;
10170344;;0;Снова вместе 50;300;
10110330;;0;Снова вместе 70;350;
10170604;;0;Интернет 2015;399;
10170485;;0;Интернет 2015;399;
10170550;;0;Интернет 2015;399;
10142711;;0;Снова вместе 50;300;
10170552;;0;Интернет;400;
10170340;;0;Снова вместе 50;300;
10170561;;0;Снова вместе 50;300;
10170539;;0;Интернет 2015;399;
10057702;;0;Интернет 2015;399;
10110937;;0;Снова вместе 50;300;
10167886;;0;Специальный 50;250;
10066793;;0;Снова вместе 50;300;
10170566;;0;Интернет 2015;399;
10170569;;0;Снова вместе 50;300;
10103592;;0;Снова вместе 50;300;
10170556;;0;Снова вместе 50;300;
10128949;;0;Интернет 2015;399;
10170482;;0;Интернет 2015;399;
10170578;;0;Интернет 2015;399;
10170412;;0;Интернет 2015;399;
10170577;;0;Снова вместе 70;350;
10170529;;0;Интернет 2015;399;
10170492;;0;Снова вместе 50;300;
10056982;;0;Снова вместе 70;350;
10110350;;0;Интернет 2015;399;
10109180;;0;Интернет 2015;399;
10170517;;0;Интернет 2015;399;
10170532;;0;Снова вместе 70;350;
10170512;;0;Снова вместе 50;300;
10170312;;0;Интернет 2015;399;
10071658;;0;Интернет 2015;399;
10170508;;0;Интернет 2015;399;
10170518;;0;Снова вместе 50;300;
10170480;;0;Специальный 50;250;
10088733;;0;Специальный 50;250;
10029225;;0;Интернет 2015;399;
10170479;;0;Снова вместе 70;350;
10073309;;0;Снова вместе 50;300;
10170515;;0;Интернет 2015;399;
10067526;;0;Снова вместе 50;300;
10030861;;0;Снова вместе 50;300;
10170462;;0;Снова вместе 70;350;
10010257;;0;Снова вместе 70;350;
10152245;;0;Снова вместе 70;350;
10149152;;0;Снова вместе 70;350;
10170483;;0;Интернет 2015;399;
10058352;;0;Снова вместе 50;300;
10127238;;0;Снова вместе 70;350;
10100535;;0;Снова вместе 50;300;
10170531;;0;Снова вместе 50;300;
10039004;;0;Интернет 2015;399;
10042222;;0;Снова вместе 50;300;
10169608;;0;Интернет 2015;399;
10045088;;0;Снова вместе 50;300;
10120287;;0;Снова вместе 50;300;
10043315;;0;Интернет 2015;399;
10062195;;0;Снова вместе 70;350;
10170493;;0;Снова вместе 50;300;
10170477;;0;Снова вместе 70;350;
10170406;;0;Интернет 2015;399;
10161764;;0;Снова вместе 50;300;
10170103;;0;Снова вместе 50;300;
10032867;;0;Снова вместе 50;300;
10169932;;0;Снова вместе 50;300;
10115109;;0;Снова вместе 50;300;
10170356;;0;Интернет 2015;399;
10170239;;0;Служебный 200;200;
10170160;;0;Интернет 2015;399;
10170407;;0;Снова вместе 70;350;
10068505;;0;Интернет 2015;399;
10170395;;0;Снова вместе 70;350;
10041911;;0;Снова вместе 50;300;
10170322;;0;Интернет 2015;399;
10170289;;0;Интернет 2015;399;
10140433;;0;Снова вместе 70;350;
